id,lat,lon
934,38.83417825,-77.30617091
935,38.83423362,-77.30613872
936,38.83418661,-77.30609044
937,38.83405289,-77.30611995
938,38.83398289,-77.30774269
939,38.83409676,-77.30786607
940,38.83412184,-77.30796665
941,38.83402573,-77.30736181
942,38.83391081,-77.30751738
943,38.83386589,-77.30756432
944,38.83379172,-77.30751738
945,38.83379485,-77.30748117
946,38.83370919,-77.30742484
947,38.83366531,-77.30738863
948,38.83364755,-77.30741143
949,38.83361099,-77.30739132
950,38.83361726,-77.30736047
951,38.83354726,-77.30731353
952,38.83349085,-77.30727732
953,38.83346996,-77.30730012
954,38.83343757,-77.30727866
955,38.83344175,-77.3072505
956,38.83337594,-77.30719954
957,38.83332683,-77.30717003
958,38.83330281,-77.3071982
959,38.83327878,-77.30716869
960,38.83327356,-77.30712846
961,38.83391499,-77.30729073
962,38.83385649,-77.30724916
963,38.83382097,-77.30733499
964,38.83361099,-77.30724648
965,38.833775,-77.30741814
966,38.83392126,-77.3078379
967,38.83363606,-77.30803639
968,38.83398498,-77.30761528
969,38.83351174,-77.30719954
970,38.83355353,-77.30726659
971,38.83311372,-77.30804175
972,38.83320565,-77.3081249
973,38.83302701,-77.308027
974,38.83318789,-77.3078312
975,38.83282434,-77.30757907
976,38.83256526,-77.30821341
977,38.83348249,-77.3080337
978,38.83327356,-77.30784193
979,38.8333728,-77.30760455
980,38.83314297,-77.30743825
981,38.83310432,-77.30737925
982,38.83304268,-77.3072733
983,38.83293717,-77.3073484
984,38.83299671,-77.30719417
985,38.83298627,-77.30706945
986,38.83308133,-77.30713651
987,38.83310327,-77.30718479
988,38.83321819,-77.30726525
989,38.83327669,-77.30725989
990,38.83308238,-77.30732158
991,38.83326729,-77.30704799
992,38.83299776,-77.30690986
993,38.83339892,-77.30710566
994,38.83337802,-77.3071526
995,38.83328505,-77.3068817
996,38.83340623,-77.3069635
997,38.83336444,-77.30704665
998,38.83332475,-77.30702117
999,38.8333634,-77.30693802
1000,38.83316386,-77.30732158
1001,38.83304477,-77.30766088
1002,38.83302179,-77.30772123
1003,38.83327147,-77.30682671
1004,38.83338325,-77.30670333
1005,38.8352553,-77.30820268
1006,38.83527932,-77.30811685
1007,38.83538901,-77.307107
1008,38.83532738,-77.30704129
1009,38.835225,-77.30819196
1010,38.83533469,-77.306934
1011,38.83525843,-77.30706945
1012,38.83524381,-77.30716601
1013,38.83515188,-77.30714992
1014,38.83513621,-77.30730683
1015,38.83504114,-77.30730012
1016,38.83505786,-77.30718344
1017,38.83514038,-77.30730012
1018,38.83519889,-77.30692729
1019,38.83513098,-77.30691388
1020,38.83540782,-77.30832607
1021,38.83552377,-77.30727866
1022,38.8355478,-77.30733499
1023,38.83552795,-77.30698362
1024,38.83557496,-77.30673552
1025,38.83561466,-77.30675563
1026,38.8356742,-77.30585307
1027,38.8357139,-77.30588391
1028,38.83562928,-77.30646461
1029,38.8356554,-77.30638683
1030,38.83581314,-77.30646461
1031,38.83560735,-77.30644852
1032,38.83567734,-77.3058477
1033,38.835646,-77.30556071
1034,38.83567211,-77.30547488
1035,38.83555407,-77.30514362
1036,38.83553004,-77.30518788
1037,38.83534723,-77.30492368
1038,38.83538483,-77.3048687
1039,38.83533887,-77.30483249
1040,38.83539841,-77.30481505
1041,38.83539424,-77.30469972
1042,38.83548617,-77.30468363
1043,38.83541513,-77.3044838
1044,38.83541513,-77.30443552
1045,38.83528559,-77.30502695
1046,38.83526574,-77.3047936
1047,38.83540886,-77.30685487
1048,38.83542662,-77.30667114
1049,38.83519784,-77.30684817
1050,38.8351477,-77.30675161
1051,38.83508711,-77.30672747
1052,38.83510696,-77.30657727
1053,38.83516128,-77.30664566
1054,38.83517799,-77.30653837
1055,38.83525007,-77.3065263
1056,38.83524798,-77.30658397
1057,38.83535663,-77.30660945
1058,38.83537439,-77.30654642
1059,38.83542453,-77.30655447
1060,38.83543916,-77.30637208
1061,38.8353817,-77.30634525
1062,38.83545065,-77.30632648
1063,38.83548199,-77.30624065
1064,38.8354005,-77.30623797
1065,38.83539215,-77.30615348
1066,38.83528664,-77.30616823
1067,38.83525321,-77.3062326
1068,38.83521247,-77.30622053
1069,38.83520202,-77.30638146
1070,38.83549243,-77.3057887
1071,38.83547363,-77.30554461
1072,38.83543602,-77.30542257
1073,38.83537961,-77.30533808
1074,38.83543184,-77.30524287
1075,38.83532947,-77.30541185
1076,38.83520829,-77.30540514
1077,38.8352156,-77.30528578
1078,38.83513098,-77.30645791
1079,38.83519053,-77.30647266
1080,38.83546005,-77.30607301
1081,38.83547572,-77.30596438
1082,38.83541095,-77.30597243
1083,38.83535349,-77.30444357
1084,38.83535349,-77.30437249
1085,38.83542453,-77.30430946
1086,38.83552586,-77.30431885
1087,38.83563451,-77.3043403
1088,38.83563451,-77.30444223
1089,38.83574315,-77.3044315
1090,38.83574106,-77.30429873
1091,38.8354005,-77.30424777
1092,38.83533678,-77.30427191
1093,38.83530231,-77.30414316
1094,38.83514561,-77.30406269
1095,38.83496802,-77.30401307
1096,38.83483743,-77.30399832
1097,38.83478938,-77.3040399
1098,38.8352741,-77.30474398
1099,38.835225,-77.30473995
1100,38.83522291,-77.30426118
1101,38.83528559,-77.30422631
1102,38.83526261,-77.30416864
1103,38.83483639,-77.30405733
1104,38.83471312,-77.30442479
1105,38.83478311,-77.30456159
1106,38.83490116,-77.30454281
1107,38.83493354,-77.30458573
1108,38.83522709,-77.30480701
1109,38.83494608,-77.3046501
1110,38.83469327,-77.30449989
1111,38.8346964,-77.30422094
1112,38.83444464,-77.30420217
1113,38.83459403,-77.30446771
1114,38.83462954,-77.30437517
1115,38.83452403,-77.30437383
1116,38.8345021,-77.30442211
1117,38.83423675,-77.30424777
1118,38.83425242,-77.30418876
1119,38.83424093,-77.30413511
1120,38.83430883,-77.30409488
1121,38.8342169,-77.30378106
1122,38.83425242,-77.30352625
1123,38.83453239,-77.30438054
1124,38.83446135,-77.3045978
1125,38.83510904,-77.30488747
1126,38.83422212,-77.30428264
1127,38.83418452,-77.30419144
1128,38.83421063,-77.30406806
1129,38.83408527,-77.30410159
1130,38.83404557,-77.30410963
1131,38.83402781,-77.30406538
1132,38.83392857,-77.30404258
1133,38.83360577,-77.30391786
1134,38.83360054,-77.30394736
1135,38.83381261,-77.30401576
1136,38.83318685,-77.30371535
1137,38.83267913,-77.30355844
1138,38.83263003,-77.30348065
1139,38.83260704,-77.30351284
1140,38.83245452,-77.30348736
1141,38.8331952,-77.30368182
1142,38.83268331,-77.30352491
1143,38.83439658,-77.30458841
1144,38.83427436,-77.30450928
1145,38.83427331,-77.30504841
1146,38.83434435,-77.30506852
1147,38.83425346,-77.3052536
1148,38.83433913,-77.30526298
1149,38.83433181,-77.30535954
1150,38.83425346,-77.30534747
1151,38.83422108,-77.3056747
1152,38.83430047,-77.30568007
1153,38.8342848,-77.30577126
1154,38.8342169,-77.3057659
1155,38.83431928,-77.30479762
1156,38.83516963,-77.31224075
1157,38.83510278,-77.31272087
1158,38.83527932,-77.31274635
1159,38.83500458,-77.31243923
1160,38.83493981,-77.31273293
1161,38.8348249,-77.313032
1162,38.83462119,-77.31306955
1163,38.83458045,-77.31293947
1164,38.83460552,-77.31314063
1165,38.8350004,-77.31302395
1166,38.83462746,-77.31307492
1167,38.83490116,-77.31329486
1168,38.83484997,-77.31362075
1169,38.83493772,-77.31369048
1170,38.83498369,-77.31362075
1171,38.83501503,-77.31335118
1172,38.83507875,-77.31335387
1173,38.83484057,-77.31378302
1174,38.83489593,-77.31416792
1175,38.83476326,-77.31323048
1176,38.83470476,-77.31353894
1177,38.83468596,-77.31381252
1178,38.83474864,-77.31421888
1179,38.83289002,-77.30700374
1180,38.83285868,-77.30705202
1181,38.83267691,-77.30693936
1182,38.83270198,-77.30687499
1183,38.83257244,-77.30677307
1184,38.83247633,-77.30686963
1185,38.83241991,-77.30686963
1186,38.83235723,-77.30702519
1187,38.83230082,-77.30695814
1188,38.83236977,-77.30684012
1189,38.8323238,-77.30666041
1190,38.83023032,-77.30647936
1191,38.83011645,-77.30640426
1192,38.83033271,-77.30654776
1193,38.83027316,-77.30638012
1194,38.83037449,-77.30644718
1195,38.83015719,-77.30630368
1196,38.83009973,-77.30646193
1197,38.83016555,-77.30631039
1198,38.8301854,-77.30626747
1199,38.83020316,-77.30622455
1200,38.83023346,-77.30609447
1201,38.8302439,-77.30598986
1202,38.83015092,-77.30600059
1203,38.83040688,-77.30627552
1204,38.83050822,-77.30602205
1205,38.83054792,-77.30605289
1206,38.83053747,-77.30607972
1207,38.83058031,-77.30611056
1208,38.83053329,-77.30627686
1209,38.83076313,-77.30642036
1210,38.83085402,-77.30613068
1211,38.83054165,-77.30595231
1212,38.83042987,-77.30597377
1213,38.83046643,-77.30589733
1214,38.83049882,-77.30580077
1215,38.83057717,-77.30586514
1216,38.83062732,-77.30576187
1217,38.83036196,-77.30584905
1218,38.83039226,-77.30576858
1219,38.83009033,-77.30555266
1220,38.83000988,-77.30539441
1221,38.83036614,-77.30592415
1222,38.83058971,-77.3055996
1223,38.83020734,-77.30556741
1224,38.83012794,-77.3054789
1225,38.83009451,-77.30535954
1226,38.8300757,-77.30527639
1227,38.82991481,-77.30517447
1228,38.8305218,-77.30553925
1229,38.83055837,-77.30567604
1230,38.83047688,-77.30576724
1231,38.8300172,-77.3049894
1232,38.8303839,-77.30548963
1233,38.83034733,-77.30544269
1234,38.83066493,-77.30565056
1235,38.83070672,-77.305554
1236,38.83060851,-77.30551109
1237,38.83065135,-77.30537832
1238,38.83067851,-77.3051919
1239,38.83074224,-77.30536893
1240,38.83068582,-77.30548427
1241,38.8304424,-77.30524555
1242,38.83035987,-77.30484053
1243,38.83028883,-77.30486333
1244,38.83021674,-77.30482042
1245,38.83020734,-77.30473995
1246,38.83016764,-77.30472118
1247,38.83038808,-77.30420485
1248,38.83046121,-77.30401576
1249,38.83081537,-77.30396479
1250,38.83060747,-77.30437115
1251,38.83068478,-77.30424911
1252,38.83087805,-77.30423167
1253,38.83098566,-77.30422631
1254,38.83084776,-77.3059094
1255,38.83080179,-77.30568677
1256,38.83094282,-77.30562642
1257,38.82992526,-77.30481774
1258,38.82991272,-77.30463535
1259,38.82984168,-77.30459511
1260,38.82984482,-77.30450794
1261,38.82978944,-77.30441675
1262,38.82978109,-77.30429873
1263,38.82968497,-77.30453342
1264,38.83092611,-77.304115
1265,38.82980512,-77.30417669
1266,38.82973094,-77.30362549
1267,38.8297581,-77.303482
1268,38.83261645,-77.30666444
1269,38.83285359,-77.30683878
1270,38.83281598,-77.30675831
1271,38.83287031,-77.30653837
1272,38.83278986,-77.30649278
1273,38.83275435,-77.30661348
1274,38.83273763,-77.306647
1275,38.83264047,-77.30660006
1276,38.83265928,-77.3065424
1277,38.83253078,-77.30661348
1278,38.83257779,-77.30651021
1279,38.83263316,-77.30636537
1280,38.83273241,-77.30643377
1281,38.83238452,-77.3065196
1282,38.83232498,-77.306474
1283,38.83240228,-77.3062782
1284,38.83249108,-77.30635062
1285,38.83245765,-77.30616823
1286,38.83253914,-77.30618834
1287,38.83256317,-77.30596706
1288,38.83267704,-77.30605021
1289,38.83264256,-77.30576858
1290,38.83296224,-77.30598047
1291,38.83288493,-77.30617225
1292,38.83289747,-77.30633453
1293,38.83283792,-77.30616689
1294,38.83285255,-77.30624199
1295,38.83288598,-77.30627418
1296,38.83314924,-77.30653971
1297,38.83306671,-77.30644986
1298,38.83323699,-77.30660006
1299,38.83323699,-77.30619237
1300,38.83330803,-77.30611324
1301,38.83325475,-77.30591208
1302,38.83348667,-77.30585709
1303,38.8335598,-77.30683073
1304,38.83349921,-77.30690584
1305,38.83364651,-77.30688438
1306,38.83371546,-77.30703056
1307,38.83362144,-77.3064512
1308,38.83355353,-77.3065491
1309,38.83361726,-77.30631575
1310,38.83361621,-77.30627552
1311,38.83360263,-77.30616286
1312,38.83367994,-77.30619371
1313,38.83377291,-77.30632111
1314,38.83385962,-77.30631307
1315,38.83385858,-77.30624601
1316,38.83370501,-77.30626211
1317,38.83367576,-77.30607301
1318,38.83373113,-77.30606362
1319,38.83232811,-77.30676636
1320,38.83191232,-77.30639756
1321,38.83193635,-77.30633184
1322,38.83187575,-77.30636537
1323,38.83180367,-77.30630368
1324,38.8318162,-77.30624333
1325,38.83175979,-77.30620846
1326,38.83173158,-77.30624601
1327,38.83168771,-77.30624467
1328,38.83166054,-77.30604351
1329,38.83144324,-77.30618566
1330,38.83159473,-77.30544135
1331,38.83171173,-77.30552182
1332,38.83155189,-77.30542123
1333,38.83180262,-77.30612129
1334,38.83188307,-77.30594426
1335,38.83178068,-77.30585441
1336,38.83388052,-77.30616286
1337,38.83408214,-77.30582088
1338,38.833962,-77.30571628
1339,38.83388887,-77.30557546
1340,38.8338544,-77.30539039
1341,38.83407378,-77.3054038
1342,38.83410408,-77.30563045
1343,38.83413959,-77.30521873
1344,38.8339223,-77.30522811
1345,38.83405289,-77.305094
1346,38.83415944,-77.30501622
1347,38.83368203,-77.30534881
1348,38.83418661,-77.3048915
1349,38.83392857,-77.30432421
1350,38.83387843,-77.30447441
1351,38.83383246,-77.30444357
1352,38.83382515,-77.30456024
1353,38.83366531,-77.30458304
1354,38.83356084,-77.30458707
1355,38.83348563,-77.30467692
1356,38.83347518,-77.30455488
1357,38.83352728,-77.30551243
1358,38.83369861,-77.30517983
1359,38.8337404,-77.30504036
1360,38.83363593,-77.30522543
1361,38.83356071,-77.30519593
1362,38.83348341,-77.30501354
1363,38.83366427,-77.30467558
1364,38.83385231,-77.30499476
1365,38.83337385,-77.30507657
1366,38.83322341,-77.30506986
1367,38.83301865,-77.30551109
1368,38.8329403,-77.30541319
1369,38.8327439,-77.30527371
1370,38.83270629,-77.30511412
1371,38.83304164,-77.30502427
1372,38.83265928,-77.30522543
1373,38.83274285,-77.30642572
1374,38.83206902,-77.30623126
1375,38.83203559,-77.30629161
1376,38.83195411,-77.3062259
1377,38.83203037,-77.30607167
1378,38.83215155,-77.30613202
1379,38.83219543,-77.30603278
1380,38.83207111,-77.30595499
1381,38.83337698,-77.30413243
1382,38.8332067,-77.30390042
1383,38.83315133,-77.30400637
1384,38.83308656,-77.30383471
1385,38.83302074,-77.30396613
1386,38.83309074,-77.30401307
1387,38.83299776,-77.30412036
1388,38.83294135,-77.30413511
1389,38.83295806,-77.3041968
1390,38.83337907,-77.30442345
1391,38.83322863,-77.30428532
1392,38.83309909,-77.30421424
1393,38.8336089,-77.3049666
1394,38.83282108,-77.30463803
1395,38.83297373,-77.30426252
1396,38.83263316,-77.30535686
1397,38.8329215,-77.30546281
1398,38.83273659,-77.30537698
1399,38.83256421,-77.30559289
1400,38.83261227,-77.30569616
1401,38.83241169,-77.30563045
1402,38.83258928,-77.30517179
1403,38.8324869,-77.3053582
1404,38.83273554,-77.3048915
1405,38.832349,-77.30501354
1406,38.83229363,-77.3056908
1407,38.83224558,-77.30585843
1408,38.83213484,-77.30584636
1409,38.83209096,-77.30554596
1410,38.83205335,-77.30562776
1411,38.83174934,-77.30533272
1412,38.83174099,-77.3054038
1413,38.83190187,-77.30551511
1414,38.83182143,-77.30524823
1415,38.83196455,-77.30535686
1416,38.83207634,-77.30505645
1417,38.83220379,-77.30530724
1418,38.83196873,-77.30498001
1419,38.83176292,-77.30485529
1420,38.83176188,-77.30476946
1421,38.83183083,-77.30463669
1422,38.83195411,-77.30470911
1423,38.83198963,-77.30464473
1424,38.83206171,-77.30470508
1425,38.8320826,-77.30440468
1426,38.8323699,-77.30496526
1427,38.83228841,-77.30492771
1428,38.83211081,-77.30490893
1429,38.83193321,-77.30480835
1430,38.83242109,-77.30479762
1431,38.83248272,-77.3046729
1432,38.83229363,-77.3046501
1433,38.83230722,-77.30461255
1434,38.83227065,-77.30458975
1435,38.83230095,-77.30440065
1436,38.83232393,-77.30433226
1437,38.83263107,-77.30454281
1438,38.83250989,-77.3044087
1439,38.8321526,-77.30493307
1440,38.83222677,-77.30482846
1441,38.83217976,-77.30448917
1442,38.83222782,-77.30436578
1443,38.83228528,-77.30430007
1444,38.83207529,-77.30431482
1445,38.83193008,-77.30422363
1446,38.83185695,-77.30410829
1447,38.83181098,-77.30451599
1448,38.83171487,-77.30430812
1449,38.8328327,-77.30417401
1450,38.83276688,-77.30407208
1451,38.83282538,-77.30395675
1452,38.83291836,-77.30387494
1453,38.83300089,-77.30383471
1454,38.8325757,-77.30372071
1455,38.83296433,-77.30375424
1456,38.83259033,-77.30364159
1457,38.83285568,-77.304461
1458,38.83245765,-77.30387896
1459,38.83245974,-77.30402246
1460,38.83247646,-77.30412573
1461,38.83237199,-77.30408281
1462,38.83246392,-77.30361745
1463,38.83212648,-77.30352089
1464,38.83203141,-77.30357051
1465,38.83200948,-77.30364427
1466,38.83209201,-77.3037301
1467,38.83205962,-77.30380654
1468,38.83198545,-77.30381593
1469,38.83212962,-77.30337068
1470,38.83191023,-77.30345786
1471,38.83194575,-77.30329826
1472,38.83206693,-77.3033613
1473,38.83210559,-77.30312929
1474,38.83215887,-77.30314001
1475,38.83222051,-77.3029536
1476,38.83223304,-77.30265319
1477,38.8322414,-77.30259553
1478,38.83245765,-77.3026599
1479,38.8325851,-77.30250567
1480,38.83227901,-77.30236217
1481,38.83238243,-77.30241716
1482,38.83228946,-77.30226964
1483,38.83222782,-77.30235949
1484,38.83269898,-77.30182439
1485,38.83273659,-77.3013778
1486,38.83256317,-77.30129465
1487,38.83166681,-77.30528176
1488,38.83162084,-77.30511948
1489,38.83133982,-77.30494648
1490,38.83159995,-77.3049961
1491,38.83155189,-77.30502293
1492,38.83146518,-77.30468631
1493,38.8315216,-77.30452672
1494,38.83139728,-77.30466217
1495,38.83131579,-77.30474666
1496,38.83127087,-77.30484188
1497,38.83167099,-77.30527505
1498,38.83125206,-77.30465546
1499,38.83132206,-77.30456695
1500,38.83142653,-77.30446234
1501,38.83115072,-77.30491966
1502,38.83106924,-77.30512619
1503,38.83092297,-77.30511948
1504,38.83089372,-77.30528176
1505,38.83097835,-77.30529651
1506,38.8309585,-77.30488077
1507,38.83106401,-77.30489016
1508,38.83136176,-77.30444625
1509,38.83120296,-77.3043175
1510,38.83118415,-77.30421692
1511,38.83122281,-77.30410025
1512,38.83114654,-77.30404928
1513,38.83109849,-77.30417266
1514,38.83075164,-77.30331033
1515,38.83077671,-77.30372339
1516,38.83070045,-77.30351955
1517,38.83075373,-77.30324596
1518,38.8307506,-77.30310783
1519,38.83163547,-77.30393261
1520,38.83177233,-77.30359063
1521,38.83185799,-77.30380386
1522,38.8318465,-77.30340555
1523,38.83170338,-77.30417535
1524,38.83188933,-77.30384275
1525,38.83194784,-77.30351955
1526,38.83155503,-77.30339214
1527,38.83143384,-77.30325267
1528,38.8315216,-77.30386019
1529,38.83189665,-77.30329692
1530,38.83192694,-77.30323523
1531,38.83196873,-77.30307832
1532,38.83107759,-77.30301395
1533,38.83093865,-77.30293885
1534,38.83078925,-77.30294421
1535,38.83074851,-77.30296835
1536,38.83045285,-77.30300322
1537,38.83011854,-77.30297238
1538,38.82973303,-77.30326876
1539,38.82957423,-77.30347395
1540,38.8300966,-77.30334252
1541,38.83049255,-77.3031266
1542,38.83019794,-77.30323255
1543,38.83003496,-77.30332643
1544,38.82985944,-77.30339751
1545,38.83218799,-77.30216503
1546,38.83234678,-77.30123162
1547,38.83164683,-77.30106801
1548,38.83151311,-77.30110288
1549,38.83203768,-77.30298847
1550,38.83168771,-77.3011297
1551,38.83148503,-77.30098352
1552,38.83112252,-77.30102241
1553,38.83127504,-77.30124101
1554,38.83114863,-77.30115786
1555,38.83083313,-77.30097279
1556,38.83048001,-77.30108008
1557,38.83164174,-77.30099559
1558,38.83167099,-77.30077431
1559,38.83151219,-77.30074212
1560,38.8310264,-77.30063751
1561,38.83104521,-77.30043367
1562,38.83093029,-77.30062544
1563,38.8306012,-77.30064154
1564,38.83060538,-77.30071396
1565,38.83058448,-77.30072469
1566,38.83054061,-77.30050743
1567,38.83060433,-77.30035454
1568,38.83078089,-77.30034649
1569,38.83068269,-77.30027944
1570,38.83067224,-77.30015606
1571,38.83060851,-77.30010375
1572,38.83052807,-77.3003076
1573,38.83049255,-77.30045646
1574,38.83052807,-77.3007971
1575,38.83062001,-77.30080113
1576,38.83091357,-77.30279937
1577,38.83048093,-77.30114847
1578,38.8303536,-77.30113372
1579,38.83039748,-77.30128124
1580,38.83081942,-77.30281681
1581,38.82849605,-77.30355442
1582,38.82951781,-77.3034431
1583,38.82915529,-77.30498001
1584,38.82917723,-77.30486065
1585,38.82934334,-77.30505377
1586,38.82940916,-77.30498001
1587,38.82943946,-77.30489284
1588,38.82939662,-77.30471581
1589,38.82946453,-77.30470374
1590,38.82951468,-77.30473459
1591,38.82948229,-77.30474263
1592,38.8296202,-77.30447575
1593,38.82959199,-77.30439126
1594,38.82946453,-77.30438054
1595,38.82945095,-77.30429739
1596,38.82955124,-77.30428398
1597,38.82965154,-77.30432287
1598,38.82972154,-77.30422497
1599,38.8296787,-77.30412975
1600,38.8294311,-77.30417803
1601,38.82939244,-77.30410561
1602,38.82957632,-77.30406001
1603,38.82946871,-77.30403855
1604,38.82939035,-77.30400637
1605,38.82965572,-77.3040238
1606,38.8296599,-77.30389237
1607,38.82960871,-77.30353564
1608,38.82861411,-77.30350479
1609,38.8284668,-77.30352223
1610,38.82834769,-77.3036027
1611,38.82833829,-77.30357453
1612,38.82800501,-77.30376765
1613,38.82801024,-77.3038052
1614,38.82793188,-77.30385348
1615,38.82769785,-77.30396211
1616,38.829569,-77.30327949
1617,38.82951886,-77.30328351
1618,38.83072134,-77.30281278
1619,38.83066806,-77.30267867
1620,38.83058553,-77.30254322
1621,38.83048106,-77.30243862
1622,38.83027734,-77.30235413
1623,38.83023241,-77.30262771
1624,38.83009973,-77.30272695
1625,38.82995556,-77.30276853
1626,38.82989078,-77.3028262
1627,38.82984899,-77.30294019
1628,38.83004645,-77.30230585
1629,38.83014465,-77.30231926
1630,38.83013839,-77.30220795
1631,38.82983855,-77.30230182
1632,38.8297184,-77.30225489
1633,38.8296693,-77.30218381
1634,38.82966094,-77.30233669
1635,38.82979049,-77.30250567
1636,38.82987511,-77.30258614
1637,38.82964945,-77.30251908
1638,38.82957214,-77.30267465
1639,38.82963796,-77.30270818
1640,38.82947602,-77.30324864
1641,38.82937364,-77.30324194
1642,38.82929319,-77.30315879
1643,38.82942379,-77.3031427
1644,38.82956169,-77.3031038
1645,38.82953453,-77.30296433
1646,38.82962856,-77.30291471
1647,38.82963064,-77.30286643
1648,38.82955542,-77.30284095
1649,38.82951677,-77.30288789
1650,38.83023032,-77.30127454
1651,38.83023659,-77.30116054
1652,38.83006839,-77.30130538
1653,38.82997854,-77.301355
1654,38.8300057,-77.30153471
1655,38.82990228,-77.30147973
1656,38.82983959,-77.30167687
1657,38.82985526,-77.30182841
1658,38.82983646,-77.30199471
1659,38.82998377,-77.30200946
1660,38.83005272,-77.3019357
1661,38.82990959,-77.30136573
1662,38.82987093,-77.30131343
1663,38.82981138,-77.3014462
1664,38.83000048,-77.30208188
1665,38.83000988,-77.30222136
1666,38.83104834,-77.30091512
1667,38.83089999,-77.30088025
1668,38.83067538,-77.30089501
1669,38.83046016,-77.30096608
1670,38.83031181,-77.30106264
1671,38.83015092,-77.30110288
1672,38.83013525,-77.30102643
1673,38.82999317,-77.30107874
1674,38.82985108,-77.30116725
1675,38.82978527,-77.30130136
1676,38.82975288,-77.30139926
1677,38.8296599,-77.30140865
1678,38.82976542,-77.30160177
1679,38.82979885,-77.30182305
1680,38.82975497,-77.30205104
1681,38.8295011,-77.30116993
1682,38.82960035,-77.30104119
1683,38.82961706,-77.30166212
1684,38.82957632,-77.30152935
1685,38.82954184,-77.30136037
1686,38.82957214,-77.30126515
1687,38.82943005,-77.30113372
1688,38.82949274,-77.30105862
1689,38.82913857,-77.30169162
1690,38.82925663,-77.30103582
1691,38.82912917,-77.30099425
1692,38.82923782,-77.30116591
1693,38.82911141,-77.30113372
1694,38.82902992,-77.30100229
1695,38.82893798,-77.30121419
1696,38.82888052,-77.30112299
1697,38.82875724,-77.30106667
1698,38.82889723,-77.30101302
1699,38.82897663,-77.30109215
1700,38.82897768,-77.30142742
1701,38.82898708,-77.3016192
1702,38.82899649,-77.30178148
1703,38.82909783,-77.30163932
1704,38.82885858,-77.30161384
1705,38.82872903,-77.3017332
1706,38.82887634,-77.30183646
1707,38.82876142,-77.30194911
1708,38.82870187,-77.30110422
1709,38.82876873,-77.30121687
1710,38.82859948,-77.30116859
1711,38.82867261,-77.30130404
1712,38.82845426,-77.30138451
1713,38.82837277,-77.30138451
1714,38.82856082,-77.30155215
1715,38.82839053,-77.30152532
1716,38.82836545,-77.30147436
1717,38.82830277,-77.3015146
1718,38.82830277,-77.30134964
1719,38.82831949,-77.30176002
1720,38.82840933,-77.30177879
1721,38.82830695,-77.30191156
1722,38.82841247,-77.30193168
1723,38.82951259,-77.3020336
1724,38.82931827,-77.30193436
1725,38.82926812,-77.30196252
1726,38.82923991,-77.30208457
1727,38.82933707,-77.3023434
1728,38.82918558,-77.30199739
1729,38.82908529,-77.30190352
1730,38.82914797,-77.30213284
1731,38.82921484,-77.30222538
1732,38.82915529,-77.30223477
1733,38.82913021,-77.30232731
1734,38.82915633,-77.30254322
1735,38.82931618,-77.3024869
1736,38.82928797,-77.30267465
1737,38.82920961,-77.30271623
1738,38.82926916,-77.30285972
1739,38.82942274,-77.302908
1740,38.82946244,-77.30296299
1741,38.82930782,-77.30297238
1742,38.8291929,-77.30291739
1743,38.82901738,-77.30289459
1744,38.82879903,-77.30291873
1745,38.82869978,-77.30303004
1746,38.82873112,-77.3028034
1747,38.82872485,-77.30202958
1748,38.82891186,-77.30211139
1749,38.8286559,-77.30193838
1750,38.82865903,-77.30205908
1751,38.82848665,-77.30220795
1752,38.8285159,-77.30233669
1753,38.82865694,-77.30227903
1754,38.82869037,-77.30211943
1755,38.82857963,-77.30222538
1756,38.82834769,-77.30201215
1757,38.82867261,-77.30277792
1758,38.8288847,-77.30281815
1759,38.82902992,-77.30278596
1760,38.8290832,-77.30261564
1761,38.82902887,-77.30242252
1762,38.82901634,-77.30215028
1763,38.82828501,-77.30197594
1764,38.82819934,-77.30198264
1765,38.82808232,-77.30196655
1766,38.82820038,-77.30193302
1767,38.82808441,-77.30192363
1768,38.82810113,-77.30182439
1769,38.82800919,-77.30152935
1770,38.82810949,-77.30147704
1771,38.8280374,-77.30126247
1772,38.8279486,-77.30132416
1773,38.82797576,-77.30195314
1774,38.82794755,-77.30200008
1775,38.82780337,-77.30208591
1776,38.82779293,-77.30205104
1777,38.82785979,-77.30162323
1778,38.8279068,-77.30177075
1779,38.82787755,-77.30169564
1780,38.82777203,-77.30185121
1781,38.82774591,-77.30174929
1782,38.82771143,-77.30163932
1783,38.82782949,-77.3021771
1784,38.82904977,-77.30331704
1785,38.82874261,-77.3033385
1786,38.82861306,-77.3033157
1787,38.82862037,-77.30304211
1788,38.82852635,-77.30294824
1789,38.82852635,-77.3027578
1790,38.8283853,-77.30287448
1791,38.82822232,-77.30289593
1792,38.82785143,-77.30292007
1793,38.82815859,-77.30295897
1794,38.82784307,-77.3031427
1795,38.82781591,-77.30316013
1796,38.82777725,-77.30317354
1797,38.82784098,-77.30325669
1798,38.82764979,-77.30332106
1799,38.82777203,-77.30336264
1800,38.82789531,-77.3033841
1801,38.82821919,-77.30346188
1802,38.82776681,-77.30374485
1803,38.82744502,-77.30357319
1804,38.82753487,-77.30370328
1805,38.82716293,-77.30320573
1806,38.82706576,-77.30309308
1807,38.82720054,-77.30296567
1808,38.8276383,-77.30311185
1809,38.82756726,-77.30293348
1810,38.82755367,-77.30278865
1811,38.82738338,-77.3029536
1812,38.82781069,-77.3030287
